date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:17:00	131326/131326	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:04:04%20GMT	https://www.bambooevents.co.in/images/gallery/wedding27.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding27.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:00	154754/154754	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:04:48%20GMT	https://www.bambooevents.co.in/images/gallery/wedding28.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding28.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:00	157482/157482	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:04:52%20GMT	https://www.bambooevents.co.in/images/gallery/wedding29.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding29.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:01	142874/142874	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:04:58%20GMT	https://www.bambooevents.co.in/images/gallery/wedding30.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding30.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:01	73702/73702	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:05:38%20GMT	https://www.bambooevents.co.in/images/gallery/wedding31.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding31.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:01	103566/103566	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:05:42%20GMT	https://www.bambooevents.co.in/images/gallery/wedding32.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding32.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:01	100708/100708	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:05:44%20GMT	https://www.bambooevents.co.in/images/gallery/wedding33.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding33.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:01	133062/133062	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:06:18%20GMT	https://www.bambooevents.co.in/images/gallery/wedding34.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding34.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:02	111520/111520	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:06:22%20GMT	https://www.bambooevents.co.in/images/gallery/wedding35.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding35.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:02	103804/103804	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:06:24%20GMT	https://www.bambooevents.co.in/images/gallery/wedding36.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding36.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:02	84596/84596	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:04%20GMT	https://www.bambooevents.co.in/images/gallery/wedding37.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding37.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:02	117710/117710	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:08%20GMT	https://www.bambooevents.co.in/images/gallery/wedding38.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding38.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:02	113724/113724	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:10%20GMT	https://www.bambooevents.co.in/images/gallery/wedding39.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding39.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:03	121550/121550	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:46%20GMT	https://www.bambooevents.co.in/images/gallery/wedding40.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding40.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:03	132012/132012	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:48%20GMT	https://www.bambooevents.co.in/images/gallery/wedding41.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding41.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:03	129912/129912	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2012:07:52%20GMT	https://www.bambooevents.co.in/images/gallery/wedding42.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding42.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:03	83720/83720	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:59:14%20GMT	https://www.bambooevents.co.in/images/gallery/wedding8.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/wedding8.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:04	84728/84728	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:10:13%20GMT	https://www.bambooevents.co.in/images/gallery/gallery-6.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery-6.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:04	144798/144798	---M--	200	added ('OK')	image/webp	date:Mon,%2012%20Apr%202021%2004:55:46%20GMT	https://www.bambooevents.co.in/images/gallery/gallery-1.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery-1.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:04	108864/108864	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:35:02%20GMT	https://www.bambooevents.co.in/images/gallery/gallery1.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery1.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:04	84274/84274	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:35:00%20GMT	https://www.bambooevents.co.in/images/gallery/gallery2.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery2.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:04	86680/86680	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:34:56%20GMT	https://www.bambooevents.co.in/images/gallery/gallery3.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery3.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:05	63740/63740	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:35:56%20GMT	https://www.bambooevents.co.in/images/gallery/gallery4.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery4.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:05	78236/78236	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:35:42%20GMT	https://www.bambooevents.co.in/images/gallery/gallery5.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery5.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:05	82622/82622	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:36:02%20GMT	https://www.bambooevents.co.in/images/gallery/gallery6.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery6.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:05	113808/113808	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:30:56%20GMT	https://www.bambooevents.co.in/images/gallery/gallery7.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery7.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:05	112216/112216	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:30:54%20GMT	https://www.bambooevents.co.in/images/gallery/gallery8.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery8.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:06	61528/61528	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:30:50%20GMT	https://www.bambooevents.co.in/images/gallery/gallery9.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery9.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:06	78480/78480	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:32:00%20GMT	https://www.bambooevents.co.in/images/gallery/gallery10.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery10.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:06	82414/82414	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:32:02%20GMT	https://www.bambooevents.co.in/images/gallery/gallery11.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery11.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:06	100676/100676	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:32:42%20GMT	https://www.bambooevents.co.in/images/gallery/gallery12.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery12.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:07	82108/82108	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:32:46%20GMT	https://www.bambooevents.co.in/images/gallery/gallery13.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery13.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:07	83080/83080	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2011:32:52%20GMT	https://www.bambooevents.co.in/images/gallery/gallery14.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery14.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:07	129718/129718	---M--	200	added ('OK')	image/webp	date:Mon,%2012%20Apr%202021%2005:02:56%20GMT	https://www.bambooevents.co.in/images/gallery/gallery-5.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gallery/gallery-5.webp	(from https://www.bambooevents.co.in/top-event-management-gallery.php)
18:17:08	884/884	---MC-	200	added ('OK')	text/javascript	date:Tue,%2025%20Jul%202023%2012:47:08%20GMT	https://www.google.com/recaptcha/api.js?render=6Lemt9wkAAAAAGTG3SbboRwpUfRVSXXKmDeIzd9M	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.google.com/recaptcha/apid0dd.js	(from https://www.bambooevents.co.in/contact-the-royal-events-sangamner.php)
18:17:08	21070/21070	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/js/jquery-validate.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/js/jquery-validate.js	(from https://www.bambooevents.co.in/contact-the-royal-events-sangamner.php)
18:17:08	850/850	---MC-	200	added ('OK')	text/javascript	date:Tue,%2025%20Jul%202023%2012:47:09%20GMT	https://www.google.com/recaptcha/api.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.google.com/recaptcha/api.js	(from https://www.bambooevents.co.in/contact-the-royal-events-sangamner.php)
18:17:09	128422/128422	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:05:44%20GMT	https://www.bambooevents.co.in/images/new/wedding7.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding7.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:09	139628/139628	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:05:48%20GMT	https://www.bambooevents.co.in/images/new/wedding8.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding8.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:09	68510/68510	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:07:32%20GMT	https://www.bambooevents.co.in/images/new/wedding9.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding9.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:09	41534/41534	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:07:34%20GMT	https://www.bambooevents.co.in/images/new/wedding10.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding10.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:09	91572/91572	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:03:34%20GMT	https://www.bambooevents.co.in/images/new/wedding3.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding3.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:10	93446/93446	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:03:40%20GMT	https://www.bambooevents.co.in/images/new/wedding4.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding4.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:10	104866/104866	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:03:48%20GMT	https://www.bambooevents.co.in/images/new/wedding5.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding5.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:10	76390/76390	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:05:42%20GMT	https://www.bambooevents.co.in/images/new/wedding6.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding6.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:10	25400/25400	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:31%20GMT	https://www.bambooevents.co.in/images/silver-wedding-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/silver-wedding-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:10	35546/35546	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:17%20GMT	https://www.bambooevents.co.in/images/gold-wedding-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/gold-wedding-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:11	24278/24278	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:28%20GMT	https://www.bambooevents.co.in/images/platinum-weddinng-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/platinum-weddinng-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:11	34626/34626	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:24%20GMT	https://www.bambooevents.co.in/images/marriage-hall-silver-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/marriage-hall-silver-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:11	42834/42834	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:34%20GMT	https://www.bambooevents.co.in/images/wedding-hall-gold-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/wedding-hall-gold-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:11	51556/51556	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:07:21%20GMT	https://www.bambooevents.co.in/images/marriage-hall-platinum-package.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/marriage-hall-platinum-package.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:11	62524/62524	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2005:03:30%20GMT	https://www.bambooevents.co.in/images/new/wedding1.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/wedding1.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:12	35008/35008	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2004:45:50%20GMT	https://www.bambooevents.co.in/images/new/corporate1.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/corporate1.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:12	32668/32668	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2004:38:00%20GMT	https://www.bambooevents.co.in/images/new/birthday1.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/birthday1.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:12	15532/15532	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2007:19:55%20GMT	https://www.bambooevents.co.in/images/stall10.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/stall10.webp	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:12	35551/35551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2006:51:16%20GMT	https://www.bambooevents.co.in/images/destination-wedding-planner.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/destination-wedding-planner.jpg	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:13	25677/25677	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2006:51:34%20GMT	https://www.bambooevents.co.in/images/product-launch-events.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/product-launch-events.jpg	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:13	29684/29684	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2006:51:03%20GMT	https://www.bambooevents.co.in/images/award-ceremony-events.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/award-ceremony-events.jpg	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:13	32668/32668	---M--	200	added ('OK')	image/jpeg	date:Tue,%2031%20May%202022%2006:51:11%20GMT	https://www.bambooevents.co.in/images/corporate-social-events.jpg	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/corporate-social-events.jpg	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:13	110419/110419	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/jquery.themepunch.tools.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/jquery.themepunch.tools.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:13	64943/64943	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/jquery.themepunch.revolution.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/jquery.themepunch.revolution.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:14	12765/12765	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/slider.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/slider.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:14	8322/8322	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.actions.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.actions.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:14	7601/7601	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.carousel.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.carousel.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:14	3748/3748	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.kenburn.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.kenburn.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:15	55803/55803	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.layeranimation.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.layeranimation.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:15	26097/26097	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.migration.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.migration.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:15	26097/26097	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.navigation.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.navigation.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:15	10925/10925	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.parallax.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.parallax.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:16	29064/29064	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2005%20Apr%202021%2007:27:25%20GMT	https://www.bambooevents.co.in/revolution/js/extensions/revolution.extension.slideanims.min.js	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/revolution/js/extensions/revolution.extension.slideanims.min.js	(from https://www.bambooevents.co.in/wedding-planner-sangamner-india.php)
18:17:16	55124/55124	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2004:51:36%20GMT	https://www.bambooevents.co.in/images/new/corporate7.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/corporate7.webp	(from https://www.bambooevents.co.in/corporate-event-management-companies.php)
18:17:16	65892/65892	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2004:51:40%20GMT	https://www.bambooevents.co.in/images/new/corporate8.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/corporate8.webp	(from https://www.bambooevents.co.in/corporate-event-management-companies.php)
18:17:16	57736/57736	---M--	200	added ('OK')	image/webp	date:Tue,%2020%20Jul%202021%2004:51:48%20GMT	https://www.bambooevents.co.in/images/new/corporate9.webp	C:/Users/Lenovo/Desktop/learning/The%20Royal%20Events/The%20Royal%20Events/www.bambooevents.co.in/images/new/corporate9.webp	(from https://www.bambooevents.co.in/corporate-event-management-companies.php)
